location_key,country_code,subregion1_code,subregion2_code
BR_AM_130068,BR,AM,130068
BR_AM_130070,BR,AM,130070
BR_AM_130080,BR,AM,130080
BR_AM_130083,BR,AM,130083
BR_AM_130090,BR,AM,130090
BR_AM_130100,BR,AM,130100
BR_AM_130110,BR,AM,130110
BR_AM_130115,BR,AM,130115
BR_AM_130120,BR,AM,130120
BR_AM_130130,BR,AM,130130
BR_AM_130140,BR,AM,130140
BR_AM_130150,BR,AM,130150
BR_AM_130160,BR,AM,130160
BR_AM_130165,BR,AM,130165
BR_AM_130170,BR,AM,130170
BR_AM_130180,BR,AM,130180
BR_AM_130185,BR,AM,130185
BR_AM_130190,BR,AM,130190
BR_AM_130195,BR,AM,130195
BR_AM_130200,BR,AM,130200
BR_AM_130210,BR,AM,130210
BR_AM_130220,BR,AM,130220
BR_AM_130230,BR,AM,130230
BR_AM_130240,BR,AM,130240
BR_AM_130250,BR,AM,130250
BR_AM_130255,BR,AM,130255
BR_AM_130260,BR,AM,130260
BR_AM_130270,BR,AM,130270
BR_AM_130280,BR,AM,130280
BR_AM_130290,BR,AM,130290
BR_AM_130300,BR,AM,130300
BR_AM_130310,BR,AM,130310
BR_AM_130320,BR,AM,130320
BR_AM_130330,BR,AM,130330
BR_AM_130340,BR,AM,130340
BR_AM_130350,BR,AM,130350
BR_AM_130353,BR,AM,130353
BR_AM_130356,BR,AM,130356
BR_AM_130360,BR,AM,130360
BR_AM_130370,BR,AM,130370
BR_AM_130380,BR,AM,130380
BR_AM_130390,BR,AM,130390
BR_AM_130395,BR,AM,130395
BR_AM_130400,BR,AM,130400
BR_AM_130406,BR,AM,130406
BR_AM_130410,BR,AM,130410
BR_AM_130420,BR,AM,130420
BR_AM_130423,BR,AM,130423
BR_AM_130426,BR,AM,130426
BR_AM_130430,BR,AM,130430
BR_AM_130440,BR,AM,130440
BR_AM_MAO,BR,AM,
BR_AP,BR,AP,
BR_AP_160005,BR,AP,160005
BR_AP_160010,BR,AP,160010
BR_AP_160015,BR,AP,160015
BR_AP_160020,BR,AP,160020
BR_AP_160021,BR,AP,160021
BR_AP_160023,BR,AP,160023
BR_AP_160025,BR,AP,160025
BR_AP_160027,BR,AP,160027
BR_AP_160030,BR,AP,160030
BR_AP_160040,BR,AP,160040
BR_AP_160050,BR,AP,160050
BR_AP_160053,BR,AP,160053
BR_AP_160055,BR,AP,160055
BR_AP_160060,BR,AP,160060
BR_AP_160070,BR,AP,160070
BR_AP_160080,BR,AP,160080
BR_BA,BR,BA,
BR_BA_290010,BR,BA,290010
BR_BA_290020,BR,BA,290020
BR_BA_290030,BR,BA,290030
BR_BA_290035,BR,BA,290035
BR_BA_290040,BR,BA,290040
BR_BA_290050,BR,BA,290050
BR_BA_290060,BR,BA,290060
BR_BA_290070,BR,BA,290070
BR_BA_290080,BR,BA,290080
BR_BA_290090,BR,BA,290090
BR_BA_290100,BR,BA,290100
BR_BA_290110,BR,BA,290110
BR_BA_290115,BR,BA,290115
BR_BA_290120,BR,BA,290120
BR_BA_290130,BR,BA,290130
BR_BA_290135,BR,BA,290135
BR_BA_290140,BR,BA,290140
BR_BA_290150,BR,BA,290150
BR_BA_290160,BR,BA,290160
BR_BA_290170,BR,BA,290170
BR_BA_290180,BR,BA,290180
BR_BA_290190,BR,BA,290190
BR_BA_290195,BR,BA,290195
BR_BA_290200,BR,BA,290200
BR_BA_290205,BR,BA,290205
BR_BA_290210,BR,BA,290210
BR_BA_290220,BR,BA,290220
BR_BA_290225,BR,BA,290225
BR_BA_290230,BR,BA,290230
BR_BA_290240,BR,BA,290240
BR_BA_290250,BR,BA,290250
BR_BA_290260,BR,BA,290260
BR_BA_290265,BR,BA,290265
BR_BA_290270,BR,BA,290270
BR_BA_290280,BR,BA,290280
BR_BA_290290,BR,BA,290290
BR_BA_290300,BR,BA,290300
BR_BA_290310,BR,BA,290310
BR_BA_290320,BR,BA,290320
BR_BA_290323,BR,BA,290323
BR_BA_290327,BR,BA,290327
BR_BA_290330,BR,BA,290330
BR_BA_290340,BR,BA,290340
BR_BA_290350,BR,BA,290350
BR_BA_290360,BR,BA,290360
BR_BA_290370,BR,BA,290370
BR_BA_290380,BR,BA,290380
BR_BA_290390,BR,BA,290390
BR_BA_290395,BR,BA,290395
BR_BA_290400,BR,BA,290400
BR_BA_290405,BR,BA,290405
BR_BA_290410,BR,BA,290410
BR_BA_290420,BR,BA,290420
BR_BA_290430,BR,BA,290430
BR_BA_290440,BR,BA,290440
BR_BA_290450,BR,BA,290450
BR_BA_290460,BR,BA,290460
BR_BA_290470,BR,BA,290470
BR_BA_290475,BR,BA,290475
BR_BA_290480,BR,BA,290480
BR_BA_290485,BR,BA,290485
BR_BA_290490,BR,BA,290490
BR_BA_290500,BR,BA,290500
BR_BA_290510,BR,BA,290510
BR_BA_290515,BR,BA,290515
BR_BA_290520,BR,BA,290520
BR_BA_290530,BR,BA,290530
BR_BA_290540,BR,BA,290540
BR_BA_290550,BR,BA,290550
BR_BA_290560,BR,BA,290560
BR_BA_290570,BR,BA,290570
BR_BA_290580,BR,BA,290580
BR_BA_290590,BR,BA,290590
BR_BA_290600,BR,BA,290600
BR_BA_290610,BR,BA,290610
BR_BA_290620,BR,BA,290620
BR_BA_290630,BR,BA,290630
BR_BA_290640,BR,BA,290640
BR_BA_290650,BR,BA,290650
BR_BA_290660,BR,BA,290660
BR_BA_290670,BR,BA,290670
BR_BA_290680,BR,BA,290680
BR_BA_290682,BR,BA,290682
BR_BA_290685,BR,BA,290685
BR_BA_290687,BR,BA,290687
BR_BA_290689,BR,BA,290689
BR_BA_290690,BR,BA,290690
BR_BA_290700,BR,BA,290700
BR_BA_290710,BR,BA,290710
BR_BA_290720,BR,BA,290720
BR_BA_290730,BR,BA,290730
BR_BA_290740,BR,BA,290740
BR_BA_290750,BR,BA,290750
BR_BA_290755,BR,BA,290755
BR_BA_290760,BR,BA,290760
BR_BA_290770,BR,BA,290770
BR_BA_290780,BR,BA,290780
BR_BA_290790,BR,BA,290790
BR_BA_290800,BR,BA,290800
BR_BA_290810,BR,BA,290810
BR_BA_290820,BR,BA,290820
BR_BA_290830,BR,BA,290830
BR_BA_290840,BR,BA,290840
BR_BA_290850,BR,BA,290850
BR_BA_290860,BR,BA,290860
BR_BA_290870,BR,BA,290870
BR_BA_290880,BR,BA,290880
BR_BA_290890,BR,BA,290890
BR_BA_290900,BR,BA,290900
BR_BA_290910,BR,BA,290910
BR_BA_290920,BR,BA,290920
BR_BA_290930,BR,BA,290930
BR_BA_290940,BR,BA,290940
BR_BA_290950,BR,BA,290950
BR_BA_290960,BR,BA,290960
BR_BA_290970,BR,BA,290970
BR_BA_290980,BR,BA,290980
BR_BA_290990,BR,BA,290990
BR_BA_291000,BR,BA,291000
BR_BA_291005,BR,BA,291005
BR_BA_291010,BR,BA,291010
BR_BA_291020,BR,BA,291020
BR_BA_291030,BR,BA,291030
BR_BA_291040,BR,BA,291040
BR_BA_291050,BR,BA,291050
BR_BA_291060,BR,BA,291060
BR_BA_291070,BR,BA,291070
BR_BA_291072,BR,BA,291072
BR_BA_291075,BR,BA,291075
BR_BA_291077,BR,BA,291077
BR_BA_291080,BR,BA,291080
BR_BA_291085,BR,BA,291085
BR_BA_291090,BR,BA,291090
BR_BA_291100,BR,BA,291100
BR_BA_291110,BR,BA,291110
BR_BA_291120,BR,BA,291120
BR_BA_291125,BR,BA,291125
BR_BA_291130,BR,BA,291130
BR_BA_291140,BR,BA,291140
BR_BA_291150,BR,BA,291150
BR_BA_291160,BR,BA,291160
BR_BA_291165,BR,BA,291165
BR_BA_291170,BR,BA,291170
BR_BA_291180,BR,BA,291180
BR_BA_291185,BR,BA,291185
BR_BA_291190,BR,BA,291190
BR_BA_291200,BR,BA,291200
BR_BA_291210,BR,BA,291210
BR_BA_291220,BR,BA,291220
BR_BA_291230,BR,BA,291230
BR_BA_291240,BR,BA,291240
BR_BA_291250,BR,BA,291250
BR_BA_291260,BR,BA,291260
BR_BA_291270,BR,BA,291270
BR_BA_291280,BR,BA,291280
BR_BA_291290,BR,BA,291290
BR_BA_291300,BR,BA,291300
BR_BA_291310,BR,BA,291310
BR_BA_291320,BR,BA,291320
BR_BA_291330,BR,BA,291330
BR_BA_291340,BR,BA,291340
BR_BA_291345,BR,BA,291345
BR_BA_291350,BR,BA,291350
BR_BA_291360,BR,BA,291360
BR_BA_291370,BR,BA,291370
BR_BA_291380,BR,BA,291380
BR_BA_291390,BR,BA,291390
BR_BA_291400,BR,BA,291400
BR_BA_291410,BR,BA,291410
BR_BA_291420,BR,BA,291420
BR_BA_291430,BR,BA,291430
BR_BA_291440,BR,BA,291440
BR_BA_291450,BR,BA,291450
BR_BA_291460,BR,BA,291460
BR_BA_291465,BR,BA,291465
BR_BA_291470,BR,BA,291470
BR_BA_291480,BR,BA,291480
BR_BA_291490,BR,BA,291490
BR_BA_291500,BR,BA,291500
BR_BA_291510,BR,BA,291510
BR_BA_291520,BR,BA,291520
BR_BA_291530,BR,BA,291530
BR_BA_291535,BR,BA,291535
BR_BA_291540,BR,BA,291540
BR_BA_291550,BR,BA,291550
BR_BA_291560,BR,BA,291560
BR_BA_291570,BR,BA,291570
BR_BA_291580,BR,BA,291580
BR_BA_291590,BR,BA,291590
BR_BA_291600,BR,BA,291600
BR_BA_291610,BR,BA,291610
BR_BA_291620,BR,BA,291620
BR_BA_291630,BR,BA,291630
BR_BA_291640,BR,BA,291640
BR_BA_291650,BR,BA,291650
BR_BA_291660,BR,BA,291660
BR_BA_291670,BR,BA,291670
BR_BA_291680,BR,BA,291680
BR_BA_291685,BR,BA,291685
BR_BA_291690,BR,BA,291690
BR_BA_291700,BR,BA,291700
BR_BA_291710,BR,BA,291710
BR_BA_291720,BR,BA,291720
BR_BA_291730,BR,BA,291730
BR_BA_291733,BR,BA,291733
BR_BA_291735,BR,BA,291735
BR_BA_291740,BR,BA,291740
BR_BA_291750,BR,BA,291750
BR_BA_291760,BR,BA,291760
BR_BA_291770,BR,BA,291770
BR_BA_291780,BR,BA,291780
BR_BA_291790,BR,BA,291790
BR_BA_291800,BR,BA,291800
BR_BA_291810,BR,BA,291810
BR_BA_291820,BR,BA,291820
BR_BA_291830,BR,BA,291830
BR_BA_291835,BR,BA,291835
BR_BA_291840,BR,BA,291840
BR_BA_291845,BR,BA,291845
BR_BA_291850,BR,BA,291850
BR_BA_291855,BR,BA,291855
BR_BA_291860,BR,BA,291860
BR_BA_291870,BR,BA,291870
BR_BA_291875,BR,BA,291875
BR_BA_291880,BR,BA,291880
BR_BA_291890,BR,BA,291890
BR_BA_291900,BR,BA,291900
BR_BA_291905,BR,BA,291905
BR_BA_291910,BR,BA,291910
BR_BA_291915,BR,BA,291915
BR_BA_291920,BR,BA,291920
BR_BA_291930,BR,BA,291930
BR_BA_291940,BR,BA,291940
BR_BA_291950,BR,BA,291950
BR_BA_291955,BR,BA,291955
BR_BA_291960,BR,BA,291960
BR_BA_291970,BR,BA,291970
BR_BA_291980,BR,BA,291980
BR_BA_291990,BR,BA,291990
BR_BA_291992,BR,BA,291992
BR_BA_291995,BR,BA,291995
BR_BA_292000,BR,BA,292000
BR_BA_292010,BR,BA,292010
BR_BA_292020,BR,BA,292020
BR_BA_292030,BR,BA,292030
BR_BA_292040,BR,BA,292040
BR_BA_292045,BR,BA,292045
BR_BA_292050,BR,BA,292050
BR_BA_292060,BR,BA,292060
BR_BA_292070,BR,BA,292070
BR_BA_292080,BR,BA,292080
BR_BA_292090,BR,BA,292090
BR_BA_292100,BR,BA,292100
BR_BA_292105,BR,BA,292105
BR_BA_292110,BR,BA,292110
BR_BA_292120,BR,BA,292120
BR_BA_292130,BR,BA,292130
BR_BA_292140,BR,BA,292140
BR_BA_292145,BR,BA,292145
BR_BA_292150,BR,BA,292150
BR_BA_292160,BR,BA,292160
BR_BA_292170,BR,BA,292170
BR_BA_292180,BR,BA,292180
BR_BA_292190,BR,BA,292190
BR_BA_292200,BR,BA,292200
BR_BA_292205,BR,BA,292205
BR_BA_292210,BR,BA,292210
BR_BA_292220,BR,BA,292220
BR_BA_292225,BR,BA,292225
BR_BA_292230,BR,BA,292230
BR_BA_292240,BR,BA,292240
BR_BA_292250,BR,BA,292250
BR_BA_292260,BR,BA,292260
BR_BA_292265,BR,BA,292265
BR_BA_292270,BR,BA,292270
BR_BA_292273,BR,BA,292273
BR_BA_292275,BR,BA,292275
BR_BA_292280,BR,BA,292280
BR_BA_292285,BR,BA,292285
BR_BA_292290,BR,BA,292290
BR_BA_292300,BR,BA,292300
BR_BA_292303,BR,BA,292303
BR_BA_292305,BR,BA,292305
BR_BA_292310,BR,BA,292310
BR_BA_292320,BR,BA,292320
BR_BA_292330,BR,BA,292330
BR_BA_292335,BR,BA,292335
BR_BA_292340,BR,BA,292340
BR_BA_292350,BR,BA,292350
BR_BA_292360,BR,BA,292360
BR_BA_292370,BR,BA,292370
BR_BA_292380,BR,BA,292380
BR_BA_292390,BR,BA,292390
BR_BA_292400,BR,BA,292400
BR_BA_292405,BR,BA,292405
BR_BA_292410,BR,BA,292410
BR_BA_292420,BR,BA,292420
BR_BA_292430,BR,BA,292430
BR_BA_292440,BR,BA,292440
BR_BA_292450,BR,BA,292450
BR_BA_292460,BR,BA,292460
BR_BA_292465,BR,BA,292465
BR_BA_292467,BR,BA,292467
BR_BA_292470,BR,BA,292470
BR_BA_292480,BR,BA,292480
BR_BA_292490,BR,BA,292490
BR_BA_292500,BR,BA,292500
BR_BA_292510,BR,BA,292510
BR_BA_292520,BR,BA,292520
BR_BA_292525,BR,BA,292525
BR_BA_292530,BR,BA,292530
BR_BA_292540,BR,BA,292540
BR_BA_292550,BR,BA,292550
BR_BA_292560,BR,BA,292560
BR_BA_292570,BR,BA,292570
BR_BA_292575,BR,BA,292575
BR_BA_292580,BR,BA,292580
BR_BA_292590,BR,BA,292590
BR_BA_292593,BR,BA,292593
BR_BA_292595,BR,BA,292595
BR_BA_292600,BR,BA,292600
BR_BA_292610,BR,BA,292610
BR_BA_292620,BR,BA,292620
BR_BA_292630,BR,BA,292630
BR_BA_292640,BR,BA,292640
BR_BA_292650,BR,BA,292650
BR_BA_292660,BR,BA,292660
BR_BA_292665,BR,BA,292665
BR_BA_292670,BR,BA,292670
BR_BA_292680,BR,BA,292680
BR_BA_292690,BR,BA,292690
BR_BA_292700,BR,BA,292700
BR_BA_292710,BR,BA,292710
BR_BA_292720,BR,BA,292720
BR_BA_292730,BR,BA,292730
BR_BA_292740,BR,BA,292740
BR_BA_292750,BR,BA,292750
BR_BA_292760,BR,BA,292760
BR_BA_292770,BR,BA,292770
BR_BA_292780,BR,BA,292780
BR_BA_292790,BR,BA,292790
BR_BA_292800,BR,BA,292800
BR_BA_292805,BR,BA,292805
BR_BA_292810,BR,BA,292810
BR_BA_292820,BR,BA,292820
BR_BA_292830,BR,BA,292830
BR_BA_292840,BR,BA,292840
BR_BA_292850,BR,BA,292850
BR_BA_292860,BR,BA,292860
BR_BA_292870,BR,BA,292870
BR_BA_292880,BR,BA,292880
BR_BA_292890,BR,BA,292890
BR_BA_292895,BR,BA,292895
BR_BA_292900,BR,BA,292900
BR_BA_292905,BR,BA,292905
BR_BA_292910,BR,BA,292910
BR_BA_292920,BR,BA,292920
BR_BA_292925,BR,BA,292925
BR_BA_292930,BR,BA,292930
BR_BA_292935,BR,BA,292935
BR_BA_292937,BR,BA,292937
BR_BA_292940,BR,BA,292940
BR_BA_292950,BR,BA,292950
BR_BA_292960,BR,BA,292960
BR_BA_292970,BR,BA,292970
BR_BA_292975,BR,BA,292975
BR_BA_292980,BR,BA,292980
BR_BA_292990,BR,BA,292990
BR_BA_293000,BR,BA,293000
BR_BA_293010,BR,BA,293010
BR_BA_293015,BR,BA,293015
BR_BA_293020,BR,BA,293020
BR_BA_293030,BR,BA,293030
BR_BA_293040,BR,BA,293040
BR_BA_293050,BR,BA,293050
BR_BA_293060,BR,BA,293060
BR_BA_293070,BR,BA,293070
BR_BA_293075,BR,BA,293075
BR_BA_293076,BR,BA,293076
BR_BA_293077,BR,BA,293077
BR_BA_293080,BR,BA,293080
BR_BA_293090,BR,BA,293090
BR_BA_293100,BR,BA,293100
BR_BA_293105,BR,BA,293105
BR_BA_293110,BR,BA,293110
BR_BA_293120,BR,BA,293120
BR_BA_293130,BR,BA,293130
BR_BA_293135,BR,BA,293135
BR_BA_293140,BR,BA,293140
BR_BA_293150,BR,BA,293150
BR_BA_293160,BR,BA,293160
BR_BA_293170,BR,BA,293170
BR_BA_293180,BR,BA,293180
BR_BA_293190,BR,BA,293190
BR_BA_293200,BR,BA,293200
BR_BA_293210,BR,BA,293210
BR_BA_293220,BR,BA,293220
BR_BA_293230,BR,BA,293230
BR_BA_293240,BR,BA,293240
BR_BA_293245,BR,BA,293245
BR_BA_293250,BR,BA,293250
BR_BA_293260,BR,BA,293260
BR_BA_293270,BR,BA,293270
BR_BA_293280,BR,BA,293280
BR_BA_293290,BR,BA,293290
BR_BA_293300,BR,BA,293300
BR_BA_293305,BR,BA,293305
BR_BA_293310,BR,BA,293310
BR_BA_293315,BR,BA,293315
BR_BA_293317,BR,BA,293317
BR_BA_293320,BR,BA,293320
BR_BA_293325,BR,BA,293325
BR_BA_293330,BR,BA,293330
BR_BA_293340,BR,BA,293340
BR_BA_293345,BR,BA,293345
BR_BA_293350,BR,BA,293350
BR_BA_293360,BR,BA,293360
BR_BA_SSA,BR,BA,
BR_CE,BR,CE,
BR_CE_230010,BR,CE,230010
BR_CE_230015,BR,CE,230015
BR_CE_230020,BR,CE,230020
BR_CE_230030,BR,CE,230030
BR_CE_230040,BR,CE,230040
BR_CE_230050,BR,CE,230050
BR_CE_230060,BR,CE,230060
BR_CE_230070,BR,CE,230070
BR_CE_230075,BR,CE,230075
BR_CE_230080,BR,CE,230080
BR_CE_230090,BR,CE,230090
BR_CE_230100,BR,CE,230100
BR_CE_230110,BR,CE,230110
BR_CE_230120,BR,CE,230120
BR_CE_230125,BR,CE,230125
BR_CE_230130,BR,CE,230130
BR_CE_230140,BR,CE,230140
BR_CE_230150,BR,CE,230150
BR_CE_230160,BR,CE,230160
BR_CE_230170,BR,CE,230170
BR_CE_230180,BR,CE,230180
BR_CE_230185,BR,CE,230185
BR_CE_230190,BR,CE,230190
BR_CE_230195,BR,CE,230195
BR_CE_230200,BR,CE,230200
BR_CE_230205,BR,CE,230205
BR_CE_230210,BR,CE,230210
BR_CE_230220,BR,CE,230220
BR_CE_230230,BR,CE,230230
BR_CE_230240,BR,CE,230240
BR_CE_230250,BR,CE,230250
BR_CE_230260,BR,CE,230260
BR_CE_230270,BR,CE,230270
BR_CE_230280,BR,CE,230280
BR_CE_230290,BR,CE,230290
BR_CE_230300,BR,CE,230300
BR_CE_230310,BR,CE,230310
BR_CE_230320,BR,CE,230320
BR_CE_230330,BR,CE,230330
BR_CE_230340,BR,CE,230340
BR_CE_230350,BR,CE,230350
BR_CE_230360,BR,CE,230360
BR_CE_230365,BR,CE,230365
BR_CE_230370,BR,CE,230370
BR_CE_230380,BR,CE,230380
BR_CE_230390,BR,CE,230390
BR_CE_230393,BR,CE,230393
BR_CE_230395,BR,CE,230395
BR_CE_230400,BR,CE,230400
BR_CE_230410,BR,CE,230410
BR_CE_230420,BR,CE,230420
BR_CE_230423,BR,CE,230423
BR_CE_230425,BR,CE,230425
BR_CE_230426,BR,CE,230426
BR_CE_230427,BR,CE,230427
BR_CE_230428,BR,CE,230428
BR_CE_230430,BR,CE,230430
BR_CE_230435,BR,CE,230435
BR_CE_230440,BR,CE,230440
BR_CE_230445,BR,CE,230445
BR_CE_230450,BR,CE,230450
BR_CE_230460,BR,CE,230460
BR_CE_230465,BR,CE,230465
BR_CE_230470,BR,CE,230470
BR_CE_230480,BR,CE,230480
BR_CE_230490,BR,CE,230490
BR_CE_230495,BR,CE,230495
BR_CE_230500,BR,CE,230500
BR_CE_230510,BR,CE,230510
BR_CE_230520,BR,CE,230520
BR_CE_230523,BR,CE,230523
BR_CE_230526,BR,CE,230526
BR_CE_230530,BR,CE,230530
BR_CE_230533,BR,CE,230533
BR_CE_230535,BR,CE,230535
BR_CE_230540,BR,CE,230540
BR_CE_230550,BR,CE,230550
BR_CE_230560,BR,CE,230560
BR_CE_230565,BR,CE,230565
BR_CE_230570,BR,CE,230570
BR_CE_230580,BR,CE,230580
BR_CE_230590,BR,CE,230590
BR_CE_230600,BR,CE,230600
BR_CE_230610,BR,CE,230610
BR_CE_230620,BR,CE,230620
BR_CE_230625,BR,CE,230625
BR_CE_230630,BR,CE,230630
BR_CE_230640,BR,CE,230640
BR_CE_230650,BR,CE,230650
BR_CE_230655,BR,CE,230655
BR_CE_230660,BR,CE,230660
BR_CE_230670,BR,CE,230670
BR_CE_230680,BR,CE,230680
BR_CE_230690,BR,CE,230690
BR_CE_230700,BR,CE,230700
BR_CE_230710,BR,CE,230710
BR_CE_230720,BR,CE,230720
BR_CE_230725,BR,CE,230725
BR_CE_230730,BR,CE,230730
BR_CE_230740,BR,CE,230740
BR_CE_230750,BR,CE,230750
BR_CE_230760,BR,CE,230760
BR_CE_230763,BR,CE,230763
BR_CE_230765,BR,CE,230765
BR_CE_230770,BR,CE,230770
BR_CE_230780,BR,CE,230780
BR_CE_230790,BR,CE,230790
BR_CE_230800,BR,CE,230800
BR_CE_230810,BR,CE,230810
BR_CE_230820,BR,CE,230820
BR_CE_230830,BR,CE,230830
BR_CE_230835,BR,CE,230835
BR_CE_230837,BR,CE,230837
BR_CE_230840,BR,CE,230840
BR_CE_230850,BR,CE,230850
BR_CE_230860,BR,CE,230860
BR_CE_230870,BR,CE,230870
BR_CE_230880,BR,CE,230880
BR_CE_230890,BR,CE,230890
BR_CE_230900,BR,CE,230900
BR_CE_230910,BR,CE,230910
BR_CE_230920,BR,CE,230920
BR_CE_230930,BR,CE,230930
BR_CE_230940,BR,CE,230940
BR_CE_230945,BR,CE,230945
BR_CE_230950,BR,CE,230950
BR_CE_230960,BR,CE,230960
BR_CE_230970,BR,CE,230970
BR_CE_230980,BR,CE,230980
BR_CE_230990,BR,CE,230990
BR_CE_231000,BR,CE,231000
BR_CE_231010,BR,CE,231010
BR_CE_231020,BR,CE,231020
BR_CE_231025,BR,CE,231025
BR_CE_231030,BR,CE,231030
BR_CE_231040,BR,CE,231040
BR_CE_231050,BR,CE,231050
BR_CE_231060,BR,CE,231060
BR_CE_231070,BR,CE,231070
BR_CE_231080,BR,CE,231080
BR_CE_231085,BR,CE,231085
BR_CE_231090,BR,CE,231090
BR_CE_231095,BR,CE,231095
BR_CE_231100,BR,CE,231100
BR_CE_231110,BR,CE,231110
BR_CE_231120,BR,CE,231120
BR_CE_231123,BR,CE,231123
BR_CE_231126,BR,CE,231126
BR_CE_231130,BR,CE,231130
BR_CE_231135,BR,CE,231135
BR_CE_231140,BR,CE,231140
BR_CE_231150,BR,CE,231150
BR_CE_231160,BR,CE,231160
BR_CE_231170,BR,CE,231170
BR_CE_231180,BR,CE,231180
BR_CE_231190,BR,CE,231190
BR_CE_231195,BR,CE,231195
BR_CE_231200,BR,CE,231200
BR_CE_231210,BR,CE,231210
BR_CE_231220,BR,CE,231220
BR_CE_231230,BR,CE,231230
BR_CE_231240,BR,CE,231240
BR_CE_231250,BR,CE,231250
BR_CE_231260,BR,CE,231260
BR_CE_231270,BR,CE,231270
BR_CE_231280,BR,CE,231280
BR_CE_231290,BR,CE,231290
BR_CE_231300,BR,CE,231300
BR_CE_231310,BR,CE,231310
BR_CE_231320,BR,CE,231320
BR_CE_231325,BR,CE,231325
BR_CE_231330,BR,CE,231330
BR_CE_231335,BR,CE,231335
BR_CE_231340,BR,CE,231340
BR_CE_231350,BR,CE,231350
BR_CE_231355,BR,CE,231355
BR_CE_231360,BR,CE,231360
BR_CE_231370,BR,CE,231370
BR_CE_231375,BR,CE,231375
BR_CE_231380,BR,CE,231380
BR_CE_231390,BR,CE,231390
BR_CE_231395,BR,CE,231395
BR_CE_231400,BR,CE,231400
BR_CE_231410,BR,CE,231410
BR_CE_FOR,BR,CE,
BR_DF,BR,DF,
BR_DF_530010,BR,DF,530010
BR_DF_BSB,BR,DF,
BR_ES,BR,ES,
BR_ES_320010,BR,ES,320010
BR_ES_320013,BR,ES,320013
BR_ES_320016,BR,ES,320016
BR_ES_320020,BR,ES,320020
BR_ES_320030,BR,ES,320030
BR_ES_320035,BR,ES,320035
BR_ES_320040,BR,ES,320040
BR_ES_320050,BR,ES,320050
BR_ES_320060,BR,ES,320060
BR_ES_320070,BR,ES,320070
BR_ES_320080,BR,ES,320080
BR_ES_320090,BR,ES,320090
BR_ES_320100,BR,ES,320100
BR_ES_320110,BR,ES,320110
BR_ES_320115,BR,ES,320115
BR_ES_320120,BR,ES,320120
BR_ES_320130,BR,ES,320130
BR_ES_320140,BR,ES,320140
BR_ES_320150,BR,ES,320150
BR_ES_320160,BR,ES,320160
BR_ES_320170,BR,ES,320170
BR_ES_320180,BR,ES,320180
BR_ES_320190,BR,ES,320190
BR_ES_320200,BR,ES,320200
BR_ES_320210,BR,ES,320210
BR_ES_320220,BR,ES,320220
BR_ES_320225,BR,ES,320225
BR_ES_320230,BR,ES,320230
BR_ES_320240,BR,ES,320240
BR_ES_320245,BR,ES,320245
BR_ES_320250,BR,ES,320250
BR_ES_320255,BR,ES,320255
BR_ES_320260,BR,ES,320260
BR_ES_320265,BR,ES,320265
BR_ES_320270,BR,ES,320270
BR_ES_320280,BR,ES,320280
BR_ES_320290,BR,ES,320290
BR_ES_320300,BR,ES,320300
BR_ES_320305,BR,ES,320305
BR_ES_320310,BR,ES,320310
BR_ES_320313,BR,ES,320313
BR_ES_320316,BR,ES,320316
BR_ES_320320,BR,ES,320320
BR_ES_320330,BR,ES,320330
BR_ES_320332,BR,ES,320332
BR_ES_320334,BR,ES,320334
BR_ES_320335,BR,ES,320335
BR_ES_320340,BR,ES,320340
BR_ES_320350,BR,ES,320350
BR_ES_320360,BR,ES,320360
BR_ES_320370,BR,ES,320370
BR_ES_320380,BR,ES,320380
BR_ES_320390,BR,ES,320390
BR_ES_320400,BR,ES,320400
BR_ES_320405,BR,ES,320405
BR_ES_320410,BR,ES,320410
BR_ES_320420,BR,ES,320420
BR_ES_320425,BR,ES,320425
BR_ES_320430,BR,ES,320430
BR_ES_320435,BR,ES,320435
BR_ES_320440,BR,ES,320440
BR_ES_320450,BR,ES,320450
BR_ES_320455,BR,ES,320455
BR_ES_320460,BR,ES,320460
BR_ES_320465,BR,ES,320465
BR_ES_320470,BR,ES,320470
BR_ES_320480,BR,ES,320480
BR_ES_320490,BR,ES,320490
BR_ES_320495,BR,ES,320495
BR_ES_320500,BR,ES,320500
BR_ES_320501,BR,ES,320501
BR_ES_320503,BR,ES,320503
BR_ES_320506,BR,ES,320506
BR_ES_320510,BR,ES,320510
BR_ES_320515,BR,ES,320515
BR_ES_320517,BR,ES,320517
BR_ES_320520,BR,ES,320520
BR_ES_320530,BR,ES,320530
BR_GO,BR,GO,
BR_GO_520005,BR,GO,520005
BR_GO_520010,BR,GO,520010
BR_GO_520013,BR,GO,520013
BR_GO_520015,BR,GO,520015
BR_GO_520017,BR,GO,520017
BR_GO_520020,BR,GO,520020
BR_GO_520025,BR,GO,520025
BR_GO_520030,BR,GO,520030
BR_GO_520050,BR,GO,520050
BR_GO_520055,BR,GO,520055
BR_GO_520060,BR,GO,520060
BR_GO_520080,BR,GO,520080
BR_GO_520082,BR,GO,520082
BR_GO_520085,BR,GO,520085
BR_GO_520090,BR,GO,520090
BR_GO_520110,BR,GO,520110
BR_GO_520120,BR,GO,520120
BR_GO_520130,BR,GO,520130
BR_GO_520140,BR,GO,520140
BR_GO_520145,BR,GO,520145
BR_GO_520150,BR,GO,520150
